2020-11-13 12:18:14,584 INFO  Logger.cs: 70 - 
2020-11-13 12:19:20,607 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from mini_upper_link-1
2020-11-13 12:19:20,608 INFO  ExportHelperExtension.cs: 1142 - Found 211 in mini_upper_link-1
2020-11-13 12:19:20,610 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in mini_upper_link-1
2020-11-13 12:19:20,610 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from mini_upper_link-11
2020-11-13 12:19:20,611 INFO  ExportHelperExtension.cs: 1142 - Found 211 in mini_upper_link-11
2020-11-13 12:19:20,612 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in mini_upper_link-11
2020-11-13 12:19:20,612 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from mini_lower_link-7
2020-11-13 12:19:20,613 INFO  ExportHelperExtension.cs: 1142 - Found 55 in mini_lower_link-7
2020-11-13 12:19:20,613 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in mini_lower_link-7
2020-11-13 12:19:20,614 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from mini_lower_link-8
2020-11-13 12:19:20,614 INFO  ExportHelperExtension.cs: 1142 - Found 55 in mini_lower_link-8
2020-11-13 12:19:20,615 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in mini_lower_link-8
2020-11-13 12:19:20,615 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from mini_lower_link-1
2020-11-13 12:19:20,615 INFO  ExportHelperExtension.cs: 1142 - Found 55 in mini_lower_link-1
2020-11-13 12:19:20,616 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in mini_lower_link-1
2020-11-13 12:19:20,616 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from mini_upper_link-10
2020-11-13 12:19:20,617 INFO  ExportHelperExtension.cs: 1142 - Found 211 in mini_upper_link-10
2020-11-13 12:19:20,618 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in mini_upper_link-10
2020-11-13 12:19:20,619 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from mini_upper_link-9
2020-11-13 12:19:20,619 INFO  ExportHelperExtension.cs: 1142 - Found 211 in mini_upper_link-9
2020-11-13 12:19:20,620 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in mini_upper_link-9
2020-11-13 12:19:28,929 INFO  SwAddin.cs: 316 - Loading config tree
2020-11-13 12:19:28,934 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-11-13 12:19:28,940 INFO  SwAddin.cs: 321 - Showing property manager
2020-11-13 12:19:40,161 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:19:40,610 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:19:41,065 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:19:41,472 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:20:15,839 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2020-11-13 12:20:17,330 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:20:35,956 INFO  SwAddin.cs: 271 - Assembly export called for file Cheetah
2020-11-13 12:20:35,957 INFO  SwAddin.cs: 276 - Save is required
2020-11-13 12:20:35,957 INFO  SwAddin.cs: 290 - Saving assembly
2020-11-13 12:20:40,275 INFO  SwAddin.cs: 293 - Opening property manager
2020-11-13 12:20:40,276 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Cheetah
2020-11-13 12:20:40,277 INFO  ExportHelperExtension.cs: 1142 - Found 60 in Cheetah
2020-11-13 12:20:40,279 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Cheetah
2020-11-13 12:20:40,279 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-11-13 12:20:40,280 INFO  ExportHelperExtension.cs: 1167 - 13 components to check
2020-11-13 12:20:40,281 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from mini_abad-8
2020-11-13 12:20:40,281 INFO  ExportHelperExtension.cs: 1142 - Found 42 in mini_abad-8
2020-11-13 12:20:40,282 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in mini_abad-8
2020-11-13 12:20:40,282 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from mini_abad-7
2020-11-13 12:20:40,283 INFO  ExportHelperExtension.cs: 1142 - Found 42 in mini_abad-7
2020-11-13 12:20:40,284 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in mini_abad-7
2020-11-13 12:20:40,285 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from mini_abad-9
2020-11-13 12:20:40,286 INFO  ExportHelperExtension.cs: 1142 - Found 42 in mini_abad-9
2020-11-13 12:20:40,287 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in mini_abad-9
2020-11-13 12:20:40,287 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from mini_abad-2
2020-11-13 12:20:40,287 INFO  ExportHelperExtension.cs: 1142 - Found 42 in mini_abad-2
2020-11-13 12:20:40,289 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in mini_abad-2
2020-11-13 12:20:40,290 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from mini_lower_link-6
2020-11-13 12:20:40,291 INFO  ExportHelperExtension.cs: 1142 - Found 55 in mini_lower_link-6
2020-11-13 12:20:40,292 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in mini_lower_link-6
2020-11-13 12:20:40,293 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from mini_body-1
2020-11-13 12:20:40,295 INFO  ExportHelperExtension.cs: 1142 - Found 42 in mini_body-1
2020-11-13 12:20:40,297 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in mini_body-1
2020-11-13 12:20:40,299 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from mini_upper_link-1
2020-11-13 12:20:40,301 INFO  ExportHelperExtension.cs: 1142 - Found 211 in mini_upper_link-1
2020-11-13 12:20:40,305 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in mini_upper_link-1
2020-11-13 12:20:40,306 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from mini_upper_link-11
2020-11-13 12:20:40,307 INFO  ExportHelperExtension.cs: 1142 - Found 211 in mini_upper_link-11
2020-11-13 12:20:40,311 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in mini_upper_link-11
2020-11-13 12:20:40,312 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from mini_lower_link-7
2020-11-13 12:20:40,313 INFO  ExportHelperExtension.cs: 1142 - Found 55 in mini_lower_link-7
2020-11-13 12:20:40,316 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in mini_lower_link-7
2020-11-13 12:20:40,319 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from mini_lower_link-8
2020-11-13 12:20:40,320 INFO  ExportHelperExtension.cs: 1142 - Found 55 in mini_lower_link-8
2020-11-13 12:20:40,321 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in mini_lower_link-8
2020-11-13 12:20:40,322 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from mini_lower_link-1
2020-11-13 12:20:40,323 INFO  ExportHelperExtension.cs: 1142 - Found 55 in mini_lower_link-1
2020-11-13 12:20:40,326 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in mini_lower_link-1
2020-11-13 12:20:40,326 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from mini_upper_link-10
2020-11-13 12:20:40,328 INFO  ExportHelperExtension.cs: 1142 - Found 211 in mini_upper_link-10
2020-11-13 12:20:40,331 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in mini_upper_link-10
2020-11-13 12:20:40,332 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from mini_upper_link-9
2020-11-13 12:20:40,339 INFO  ExportHelperExtension.cs: 1142 - Found 211 in mini_upper_link-9
2020-11-13 12:20:40,345 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in mini_upper_link-9
2020-11-13 12:20:40,346 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Cheetah
2020-11-13 12:20:40,347 INFO  ExportHelperExtension.cs: 1142 - Found 60 in Cheetah
2020-11-13 12:20:40,348 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Cheetah
2020-11-13 12:20:40,350 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-11-13 12:20:40,351 INFO  ExportHelperExtension.cs: 1167 - 13 components to check
2020-11-13 12:20:40,352 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from mini_abad-8
2020-11-13 12:20:40,363 INFO  ExportHelperExtension.cs: 1142 - Found 42 in mini_abad-8
2020-11-13 12:20:40,363 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in mini_abad-8
2020-11-13 12:20:40,366 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from mini_abad-7
2020-11-13 12:20:40,367 INFO  ExportHelperExtension.cs: 1142 - Found 42 in mini_abad-7
2020-11-13 12:20:40,368 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in mini_abad-7
2020-11-13 12:20:40,369 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from mini_abad-9
2020-11-13 12:20:40,369 INFO  ExportHelperExtension.cs: 1142 - Found 42 in mini_abad-9
2020-11-13 12:20:40,371 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in mini_abad-9
2020-11-13 12:20:40,371 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from mini_abad-2
2020-11-13 12:20:40,372 INFO  ExportHelperExtension.cs: 1142 - Found 42 in mini_abad-2
2020-11-13 12:20:40,373 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in mini_abad-2
2020-11-13 12:20:40,373 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from mini_lower_link-6
2020-11-13 12:20:40,374 INFO  ExportHelperExtension.cs: 1142 - Found 55 in mini_lower_link-6
2020-11-13 12:20:40,376 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in mini_lower_link-6
2020-11-13 12:20:40,376 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from mini_body-1
2020-11-13 12:20:40,377 INFO  ExportHelperExtension.cs: 1142 - Found 42 in mini_body-1
2020-11-13 12:20:40,378 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in mini_body-1
2020-11-13 12:20:40,379 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from mini_upper_link-1
2020-11-13 12:20:40,381 INFO  ExportHelperExtension.cs: 1142 - Found 211 in mini_upper_link-1
2020-11-13 12:20:40,384 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in mini_upper_link-1
2020-11-13 12:20:40,385 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from mini_upper_link-11
2020-11-13 12:20:40,386 INFO  ExportHelperExtension.cs: 1142 - Found 211 in mini_upper_link-11
2020-11-13 12:20:40,389 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in mini_upper_link-11
2020-11-13 12:20:40,390 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from mini_lower_link-7
2020-11-13 12:20:40,391 INFO  ExportHelperExtension.cs: 1142 - Found 55 in mini_lower_link-7
2020-11-13 12:20:40,392 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in mini_lower_link-7
2020-11-13 12:20:40,392 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from mini_lower_link-8
2020-11-13 12:20:40,393 INFO  ExportHelperExtension.cs: 1142 - Found 55 in mini_lower_link-8
2020-11-13 12:20:40,395 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in mini_lower_link-8
2020-11-13 12:20:40,396 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from mini_lower_link-1
2020-11-13 12:20:40,396 INFO  ExportHelperExtension.cs: 1142 - Found 55 in mini_lower_link-1
2020-11-13 12:20:40,398 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in mini_lower_link-1
2020-11-13 12:20:40,399 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from mini_upper_link-10
2020-11-13 12:20:40,400 INFO  ExportHelperExtension.cs: 1142 - Found 211 in mini_upper_link-10
2020-11-13 12:20:40,404 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in mini_upper_link-10
2020-11-13 12:20:40,405 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from mini_upper_link-9
2020-11-13 12:20:40,405 INFO  ExportHelperExtension.cs: 1142 - Found 211 in mini_upper_link-9
2020-11-13 12:20:40,409 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in mini_upper_link-9
2020-11-13 12:20:49,801 INFO  SwAddin.cs: 316 - Loading config tree
2020-11-13 12:20:49,804 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-11-13 12:20:49,805 INFO  SwAddin.cs: 321 - Showing property manager
2020-11-13 12:20:53,376 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:20:53,681 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:20:54,058 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:20:54,449 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:21:24,010 INFO  ExportPropertyManager.cs: 1078 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:21:24,597 INFO  ExportPropertyManager.cs: 1078 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:21:26,831 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:21:27,199 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:21:27,374 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:21:27,551 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:21:29,115 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:21:29,523 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:21:29,918 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:21:30,485 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:22:19,864 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:22:43,746 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:24:19,173 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:24:49,158 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:26:10,876 INFO  ExportPropertyManager.cs: 1078 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:26:18,852 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:26:48,404 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:27:38,347 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:27:59,585 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:31:00,280 INFO  ExportPropertyManager.cs: 1078 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:31:02,302 INFO  ExportPropertyManager.cs: 1078 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:31:02,988 INFO  ExportPropertyManager.cs: 1078 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:31:03,668 INFO  ExportPropertyManager.cs: 1078 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-13 12:31:18,444 INFO  ExportPropertyManager.cs: 1078 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
